"","country","v1","v2","v3","v4","v5","v6","v8","v9","v10"
"19015",380,1,1,1,2,4,2,3,3,1
"19016",380,2,1,2,1,3,1,2,3,1
"19017",380,1,1,3,4,4,1,4,4,1
"19018",380,2,1,2,1,2,1,3,3,1
"19019",380,1,1,2,2,2,3,2,2,1
"19020",380,2,2,1,1,2,2,2,2,3
"19021",380,1,1,3,1,2,2,2,2,3
"19022",380,2,2,1,3,3,3,1,2,3
"19023",380,1,1,1,1,2,2,3,4,2
"19024",380,2,1,1,2,4,2,2,4,1
"19025",380,2,1,2,2,2,2,4,4,2
"19026",380,2,1,2,2,4,1,2,3,2
"19027",380,3,1,1,1,4,1,2,3,3
"19028",380,1,1,2,2,3,2,2,2,2
"19029",380,1,3,2,1,2,4,2,3,3
"19030",380,2,1,2,2,3,1,NA,NA,NA
"19031",380,1,1,2,2,3,3,3,3,2
"19032",380,1,1,2,2,3,2,NA,2,2
"19033",380,2,1,3,2,2,1,2,3,1
"19034",380,1,1,1,2,2,1,3,3,1
"19035",380,1,1,1,1,2,2,3,2,1
"19036",380,1,1,1,1,4,3,3,4,1
"19037",380,2,1,2,2,3,1,4,4,1
"19038",380,2,1,1,2,4,2,4,4,1
"19039",380,3,1,2,4,3,1,2,3,3
"19040",380,1,1,2,1,3,2,2,3,1
"19041",380,2,1,2,2,3,2,2,2,3
"19042",380,2,1,2,2,3,1,2,2,3
"19043",380,2,1,1,2,3,3,4,3,2
"19044",380,1,1,1,2,2,1,2,2,3
"19045",380,1,1,2,1,4,3,2,2,1
"19046",380,1,1,2,3,3,2,2,3,2
"19047",380,1,1,3,4,1,1,3,4,1
"19048",380,1,1,3,4,3,2,2,3,1
"19049",380,2,1,2,2,2,2,2,2,1
"19050",380,1,1,2,2,2,1,2,2,2
"19051",380,2,1,1,1,3,2,1,1,1
"19052",380,2,1,1,1,4,2,2,3,2
"19053",380,1,1,2,2,2,2,1,1,1
"19054",380,1,1,2,2,2,2,2,4,1
"19055",380,1,1,1,1,3,2,3,3,2
"19056",380,1,1,2,1,1,1,1,2,3
"19057",380,2,1,3,3,4,3,2,2,1
"19058",380,1,1,1,1,1,1,1,1,3
"19059",380,1,2,2,1,3,3,2,2,2
"19060",380,2,1,1,2,2,1,2,3,1
"19061",380,1,1,2,2,2,2,2,2,3
"19062",380,1,1,1,2,2,2,2,1,3
"19063",380,3,4,2,2,2,4,1,1,4
"19064",380,1,1,1,3,1,1,2,3,1
"19065",380,1,1,1,1,4,3,1,3,1
"19066",380,2,2,2,3,3,3,4,4,2
"19067",380,1,2,1,3,4,2,1,3,2
"19068",380,2,1,2,1,4,4,2,4,1
"19069",380,1,1,2,1,1,1,1,4,1
"19070",380,1,1,1,1,3,2,2,3,2
"19071",380,3,1,1,3,4,1,1,1,1
"19072",380,1,1,2,2,2,1,2,3,2
"19073",380,2,1,2,2,4,2,2,3,2
"19074",380,1,1,1,1,1,1,2,4,1
"19075",380,2,1,2,2,1,1,2,3,2
"19076",380,1,1,2,3,4,1,2,2,2
"19077",380,2,1,1,1,4,1,2,3,1
"19078",380,1,1,2,3,4,2,2,2,2
"19079",380,1,1,1,2,2,1,3,4,1
"19080",380,2,2,2,1,3,3,2,3,2
"19081",380,2,1,1,2,2,1,2,3,3
"19082",380,1,1,2,2,4,2,2,2,2
"19083",380,1,1,2,2,3,1,2,3,2
"19084",380,1,1,2,2,1,1,1,1,1
"19085",380,1,1,3,3,2,2,2,4,1
"19086",380,1,1,2,2,3,2,3,2,1
"19087",380,1,1,2,2,2,2,2,2,1
"19088",380,1,1,1,1,2,3,2,4,1
"19089",380,2,2,1,1,3,2,2,4,1
"19090",380,1,1,2,2,3,2,2,2,1
"19091",380,1,1,2,2,3,2,2,3,2
"19092",380,2,1,2,2,2,2,3,4,1
"19093",380,2,1,2,2,3,1,2,4,1
"19094",380,1,1,3,3,3,2,3,4,1
"19095",380,2,1,3,2,3,2,3,4,1
"19096",380,1,1,3,2,2,2,3,4,1
"19097",380,2,1,1,1,2,2,3,4,1
"19098",380,2,1,2,2,4,3,3,4,1
"19099",380,1,1,2,2,2,2,2,4,2
"19100",380,1,1,2,2,3,2,2,3,1
"19101",380,1,1,2,1,2,3,2,3,1
"19102",380,1,1,3,2,1,2,3,4,1
"19103",380,3,3,2,3,4,3,2,2,1
"19104",380,1,1,2,3,3,2,2,3,1
"19105",380,1,1,1,2,2,1,2,2,3
"19106",380,1,1,1,3,3,3,2,3,1
"19107",380,1,1,2,3,2,3,2,4,2
"19108",380,1,1,1,2,4,1,1,2,1
"19109",380,1,1,2,1,2,2,2,3,1
"19110",380,2,1,2,3,4,4,2,2,1
"19111",380,2,2,1,2,2,4,2,3,1
"19112",380,1,1,2,2,4,3,3,2,3
"19113",380,1,1,2,1,2,1,3,3,2
"19114",380,1,1,2,2,3,3,3,3,1
"19115",380,1,1,2,2,2,2,2,2,2
"19116",380,1,1,2,1,2,2,3,4,1
"19117",380,3,1,2,3,4,2,4,4,1
"19118",380,1,1,2,2,4,3,2,3,2
"19119",380,1,1,2,2,3,3,2,3,1
"19120",380,1,1,2,1,2,3,2,3,1
"19121",380,1,1,1,2,4,2,2,3,1
"19122",380,1,1,1,1,2,4,3,3,1
"19123",380,2,1,2,2,3,1,3,3,1
"19124",380,2,1,2,2,3,1,3,3,1
"19125",380,2,1,2,1,4,4,3,3,1
"19126",380,1,1,2,2,4,2,2,2,1
"19127",380,1,1,3,3,4,1,3,3,1
"19128",380,1,1,2,2,1,1,2,3,1
"19129",380,1,1,3,3,4,2,2,3,1
"19130",380,3,1,2,2,4,2,3,3,1
"19131",380,1,1,2,3,4,1,2,2,1
"19132",380,2,1,2,2,3,1,2,3,1
"19133",380,1,1,1,2,4,2,1,2,2
"19134",380,2,1,2,2,3,2,2,2,1
"19135",380,2,1,1,1,3,1,2,3,2
"19136",380,1,1,2,2,2,2,3,3,2
"19137",380,1,2,2,3,4,4,NA,2,3
"19138",380,1,1,1,1,1,1,1,3,1
"19139",380,1,1,2,3,3,1,3,3,1
"19140",380,1,1,2,2,3,2,2,2,1
"19141",380,1,1,2,2,3,2,NA,2,1
"19142",380,1,1,2,2,4,2,2,4,1
"19143",380,2,1,2,2,3,1,2,4,1
"19144",380,1,1,2,2,1,2,2,2,3
"19145",380,1,1,2,2,4,3,2,4,1
"19146",380,2,1,2,2,3,1,3,4,1
"19147",380,1,1,2,2,2,2,3,3,1
"19148",380,2,1,2,3,4,2,2,3,1
"19149",428,1,4,2,3,4,3,3,3,2
"19150",428,1,2,3,3,3,3,1,2,1
"19151",428,1,1,1,1,2,1,2,2,3
"19152",428,1,2,3,2,4,3,3,3,2
"19153",428,1,1,2,2,2,2,1,2,2
"19154",428,1,1,2,1,4,2,2,2,1
"19155",428,1,1,1,4,3,3,2,2,2
"19156",428,1,1,3,4,3,2,2,2,1
"19157",428,2,2,1,2,2,3,2,2,1
"19158",428,2,3,1,2,4,1,2,2,1
"19159",428,2,1,2,3,4,2,3,2,2
"19160",428,4,1,1,1,3,4,2,2,2
"19161",428,1,1,3,2,3,4,2,NA,NA
"19162",428,1,1,1,NA,4,3,NA,NA,NA
"19163",428,1,1,2,1,2,2,NA,NA,NA
"19164",428,2,1,1,1,2,3,2,2,3
"19165",428,2,1,1,2,4,4,3,3,2
"19166",428,1,1,2,1,3,2,1,1,3
"19167",428,1,2,3,3,3,4,1,1,3
"19168",428,NA,NA,2,2,4,3,1,1,1
"19169",428,1,1,3,2,4,4,2,NA,1
"19170",428,1,1,2,2,3,3,2,2,1
"19171",428,1,1,1,4,4,4,1,2,1
"19172",428,1,1,2,2,3,4,2,2,2
"19173",428,1,1,2,3,2,1,2,2,2
"19174",428,1,1,3,3,4,4,2,2,2
"19175",428,1,1,3,3,3,2,2,2,2
"19176",428,1,1,2,3,3,3,2,2,2
"19177",428,1,3,2,3,2,4,1,1,2
"19178",428,2,1,2,2,3,3,3,2,1
"19179",428,1,1,2,NA,4,3,NA,4,1
"19180",428,1,1,1,3,4,4,2,2,2
"19181",428,1,1,3,1,2,2,NA,NA,1
"19182",428,1,1,1,1,2,3,2,2,1
"19183",428,1,1,3,1,1,3,1,3,1
"19184",428,1,1,3,1,3,3,3,3,1
"19185",428,1,1,2,1,2,2,NA,NA,1
"19186",428,1,1,2,1,3,3,4,4,1
"19187",428,1,1,2,2,4,4,2,NA,1
"19188",428,2,1,2,3,4,2,2,2,1
"19189",428,1,1,1,2,2,3,3,4,1
"19190",428,3,1,2,3,2,2,1,3,1
"19191",428,1,1,3,3,3,2,2,2,1
"19192",428,1,1,3,3,2,2,4,4,2
"19193",428,1,2,2,2,3,2,4,NA,1
"19194",428,1,1,1,3,3,4,2,2,2
"19195",428,2,2,2,2,3,4,3,3,1
"19196",428,1,2,2,2,3,3,4,4,1
"19197",428,2,1,1,2,2,4,2,1,1
"19198",428,1,1,2,2,3,2,2,3,1
"19199",428,1,1,3,3,2,4,1,3,2
"19200",428,1,1,1,1,1,1,NA,3,3
"19201",428,1,1,1,2,3,2,2,2,2
"19202",428,NA,NA,NA,NA,1,1,NA,NA,NA
"19203",428,1,1,3,1,4,4,1,2,2
"19204",428,1,1,1,1,2,3,2,3,2
"19205",428,1,2,3,4,4,3,1,2,2
"19206",428,1,2,1,2,3,4,2,2,2
"19207",428,1,1,1,1,2,3,1,2,2
"19208",428,3,1,3,2,2,1,1,1,3
"19209",428,2,1,1,2,2,3,3,3,2
"19210",428,2,2,3,2,3,3,3,3,2
"19211",428,1,1,2,2,3,3,2,3,2
"19212",428,2,2,1,2,3,4,3,3,1
"19213",428,1,2,1,3,4,3,3,3,2
"19214",428,NA,2,2,2,3,2,3,3,2
"19215",428,1,1,1,1,3,4,2,3,2
"19216",428,1,1,2,3,3,4,4,4,2
"19217",428,1,1,2,2,3,3,2,4,2
"19218",428,2,1,3,2,3,3,3,3,2
"19219",428,1,2,2,2,3,3,2,3,2
"19220",428,1,1,2,2,4,3,1,2,1
"19221",428,2,2,2,3,3,2,2,3,4
"19222",428,1,1,3,2,3,4,3,2,2
"19223",428,1,1,1,2,3,3,1,1,2
"19224",428,1,1,2,2,2,1,2,2,1
"19225",428,1,1,2,3,2,2,3,1,2
"19226",428,1,1,3,NA,3,2,2,3,2
"19227",428,1,2,1,1,4,3,1,3,2
"19228",428,1,1,4,4,4,3,4,3,1
"19229",428,1,NA,3,3,4,1,NA,NA,1
"19230",428,2,1,1,3,4,3,3,2,1
"19231",428,2,1,1,2,3,3,1,1,2
"19232",428,1,1,1,2,4,3,1,1,1
"19233",428,1,2,3,3,1,3,2,2,2
"19234",428,4,3,2,NA,4,4,NA,NA,1
"19235",428,1,3,3,1,3,3,2,1,3
"19236",428,1,1,4,4,1,1,4,4,1
"19237",428,2,1,1,2,3,4,2,3,NA
"19238",428,1,NA,1,2,2,1,1,1,1
"19239",428,1,1,1,1,4,3,2,3,NA
"19240",428,1,1,2,2,3,2,2,2,2
"19241",428,2,1,2,2,3,4,2,4,2
"19242",428,1,NA,3,3,4,4,1,NA,2
"19243",428,1,1,2,3,2,3,1,2,4
"19244",428,2,2,2,2,4,3,1,3,2
"19245",428,2,2,3,2,3,3,2,2,3
"19246",428,1,1,2,2,3,3,4,4,2
"19247",428,1,2,3,3,4,3,2,3,2
"19248",428,1,2,1,2,4,3,2,3,3
"19249",428,2,2,2,2,3,3,3,3,2
"19250",428,1,1,1,2,3,3,2,2,1
"19251",428,2,2,3,2,3,4,2,2,NA
"19252",428,2,1,2,1,3,3,2,3,NA
"19253",428,1,1,2,2,3,4,2,3,NA
"19254",428,1,1,2,NA,4,3,NA,4,2
"19255",428,1,1,2,2,3,3,3,3,2
"19256",428,1,2,2,2,2,3,2,2,NA
"19257",428,2,2,2,2,3,3,2,3,2
"19258",428,2,2,2,2,4,4,2,4,1
"19259",428,1,1,1,2,3,2,2,2,1
"19260",428,2,2,4,1,4,4,2,3,1
"19261",428,1,1,2,3,3,3,2,3,2
"19262",428,2,1,2,3,3,3,2,2,NA
"19263",428,2,1,3,2,3,3,2,3,NA
"19264",428,1,1,2,2,3,4,2,2,2
"19265",428,2,2,2,2,3,3,3,3,1
"19266",428,2,2,2,1,3,3,1,3,1
"19267",428,1,1,1,2,4,1,1,1,3
"19268",428,1,1,1,2,2,3,2,2,1
"19269",428,2,1,3,4,3,3,2,3,2
"19270",428,1,1,3,2,4,2,3,3,1
"19271",428,2,1,3,2,4,3,2,2,2
"19272",428,1,1,1,3,4,3,3,3,1
"19273",428,2,2,3,2,3,3,NA,NA,1
"19274",428,1,1,1,3,4,2,3,3,1
"19275",428,2,2,3,3,4,1,2,2,1
"19276",428,2,1,3,4,3,3,2,2,1
"19277",428,1,1,1,1,3,4,2,3,2
"19278",428,2,3,1,2,3,4,2,2,3
"19279",428,1,1,3,3,3,2,3,3,1
"19280",428,2,1,2,3,4,3,3,3,1
"19281",428,1,2,3,3,3,2,3,3,1
"19282",428,2,1,2,2,3,3,3,3,2
"19283",428,1,1,2,3,4,4,3,3,NA
"19284",428,1,3,2,2,4,4,3,3,2
"19285",428,2,2,2,2,4,2,NA,NA,NA
"19286",428,1,1,2,2,3,3,3,3,2
"19287",428,1,1,2,3,3,4,2,3,NA
"19288",428,1,1,3,4,3,1,2,4,1
"19289",428,1,1,1,2,4,3,2,3,2
"19290",428,1,1,1,2,4,4,3,2,1
"19291",428,1,1,2,3,2,2,3,4,1
"19292",428,1,1,1,3,3,3,2,3,2
"19293",428,1,2,1,1,4,4,2,2,3
"19294",428,1,1,1,1,3,2,3,3,2
"19295",428,2,2,2,2,2,1,3,3,2
"19296",428,1,1,1,2,3,1,3,3,1
"19297",428,1,1,2,2,3,3,2,3,2
"19298",428,1,1,2,2,3,2,2,2,2
"19299",428,2,1,3,2,NA,2,3,3,1
"19300",428,1,2,3,NA,NA,NA,1,2,2
"19301",428,1,1,2,4,2,2,2,3,1
"19302",428,2,1,2,3,3,1,1,2,1
"19303",428,2,1,3,3,3,2,3,3,1
"19304",428,2,1,3,3,4,1,1,2,1
"19305",428,3,1,2,4,3,1,1,3,1
"19306",428,4,1,3,4,4,3,3,3,1
"19307",428,1,2,4,2,4,2,NA,2,3
"19308",428,1,1,2,3,3,2,1,NA,1
"19309",428,1,1,3,1,3,2,2,3,2
"19310",428,1,1,2,3,3,3,2,3,1
"19311",428,1,1,2,2,4,3,2,4,2
"19312",428,1,2,3,4,4,4,2,3,2
"19313",428,1,1,1,1,3,3,2,3,2
"19314",428,1,1,2,2,4,4,4,4,1
"19315",428,1,1,3,4,4,4,2,2,3
"19316",428,1,1,2,3,4,4,2,4,2
"19317",428,1,1,2,1,3,3,3,3,2
"19318",428,2,2,2,2,4,2,2,4,1
"19319",428,2,1,2,3,3,1,2,3,2
"19320",428,2,1,1,2,3,2,1,3,2
"19321",428,1,1,2,2,4,2,2,3,2
"19322",428,2,1,2,3,4,2,3,3,2
"19323",428,3,1,2,1,4,3,2,4,1
"19324",428,1,NA,3,3,4,4,2,3,2
"19325",428,1,1,1,2,2,3,2,3,2
"19326",428,1,2,2,2,3,3,2,3,3
"19327",428,1,1,2,3,4,2,NA,NA,1
"19328",428,1,1,2,3,2,3,1,2,3
"19329",428,1,1,2,1,2,2,2,2,2
"19330",428,2,1,2,2,2,3,2,2,2
"19331",428,1,1,2,3,4,3,2,2,NA
"19332",428,1,1,2,2,2,3,2,3,2
"19333",428,1,1,2,2,3,2,2,3,2
"19334",428,2,2,3,4,4,2,3,3,2
"19335",428,2,2,3,3,3,2,NA,NA,2
"19336",428,3,3,3,3,4,2,NA,NA,NA
"19337",428,1,1,2,2,2,1,2,2,NA
"19338",428,1,2,2,1,3,3,NA,2,3
"19339",428,1,1,1,2,2,3,2,2,2
"19340",428,1,NA,2,2,4,4,2,3,2
"19341",428,1,1,2,1,3,4,2,2,2
"19342",428,1,1,2,2,3,2,3,3,2
"19343",428,1,1,2,2,3,3,1,2,3
"19344",428,1,3,1,3,4,1,2,3,2
"19345",428,2,1,2,2,4,1,NA,3,2
"19346",428,1,3,1,2,4,4,1,3,2
"19347",428,1,1,1,2,2,3,1,2,3
"19348",428,2,2,4,3,4,3,2,2,3
"19349",428,1,1,2,2,4,3,2,4,1
"19350",428,1,NA,1,2,2,3,2,3,1
"19351",428,2,2,2,2,3,2,NA,3,1
"19352",428,2,1,3,3,4,3,NA,2,2
"19353",428,1,1,3,1,1,4,3,3,1
"19354",428,1,1,1,3,4,4,3,3,1
"19355",428,1,1,2,3,3,2,3,3,1
"19356",428,1,1,2,3,3,3,2,2,2
"19357",428,1,1,1,4,4,4,2,3,1
"19358",428,2,4,1,3,4,2,3,3,1
"19359",428,1,2,2,3,3,4,1,2,3
"19360",428,1,1,2,2,3,3,2,2,NA
"19361",428,1,1,1,2,3,4,3,NA,2
"19362",428,1,1,1,2,3,3,3,2,1
"19363",428,1,2,2,3,4,2,2,2,3
"19364",428,1,2,2,2,3,1,2,4,2
"19365",428,2,1,2,2,3,2,2,2,2
"19366",428,1,1,2,2,4,2,4,3,1
"19367",428,2,1,1,2,3,3,2,3,2
"19368",428,1,1,2,2,4,4,2,2,1
"19369",428,1,1,2,3,NA,4,1,2,3
"19370",428,1,2,1,2,4,1,2,3,3
"19371",428,1,1,1,2,2,3,3,2,2
"19372",428,1,1,2,3,4,3,3,3,1
"19373",428,1,1,2,2,3,3,1,2,3
"19374",428,1,1,1,1,1,1,2,3,1
"19375",428,1,2,2,1,1,3,2,3,2
"19376",428,NA,2,3,2,3,3,3,3,2
"19377",428,1,1,1,1,1,1,2,2,NA
"19378",428,1,1,2,3,3,2,1,2,3
"19379",428,1,1,2,2,3,3,1,3,2
"19380",428,4,2,3,NA,4,4,4,4,1
"19381",428,3,2,3,2,2,3,2,2,2
"19382",428,4,1,1,3,3,4,4,2,1
"19383",428,1,2,3,2,3,3,3,3,1
"19384",428,1,1,4,2,4,4,1,1,1
"19385",428,1,2,2,3,4,2,3,2,4
"19386",428,1,1,3,4,4,2,2,2,2
"19387",428,2,2,2,2,2,3,2,3,3
"19388",428,1,1,2,2,3,3,2,3,2
"19389",428,2,3,2,3,4,3,2,2,2
"19390",428,1,1,2,3,4,4,3,3,1
"19391",428,1,1,2,3,3,2,3,3,2
"19392",428,1,2,2,2,3,2,3,3,3
"19393",428,1,2,2,3,4,1,3,3,2
"19394",428,2,2,2,2,3,3,2,3,2
"19395",428,1,1,2,2,3,2,2,3,2
"19396",428,1,1,3,2,3,2,2,2,2
"19397",428,1,2,3,2,3,2,2,2,2
"19398",428,1,1,1,1,4,1,2,2,2
"19399",428,1,2,3,1,3,2,2,2,1
"19400",428,2,1,1,1,1,3,1,1,1
"19401",428,4,1,1,2,4,2,2,1,3
"19402",428,1,1,2,2,4,4,3,3,1
"19403",428,4,1,2,3,3,2,2,2,1
"19404",428,1,1,1,3,3,1,2,1,3
"19405",428,1,1,1,4,1,1,2,2,1
"19406",428,1,1,1,2,2,3,2,2,2
"19407",428,1,1,2,2,2,4,2,2,1
"19408",428,2,3,3,2,2,1,2,2,3
"19409",428,2,2,2,3,1,1,1,1,2
"19410",428,3,1,2,2,3,3,2,3,2
"19411",428,1,1,1,1,3,4,2,3,2
"19412",428,2,1,1,1,2,4,1,3,2
"19413",428,1,1,2,3,2,3,2,3,2
"19414",428,2,1,4,3,4,3,2,3,2
"19415",428,1,1,2,3,4,1,1,3,2
"19416",428,1,1,3,2,3,3,2,3,2
"19417",428,1,1,1,3,2,3,2,NA,2
"19418",428,1,1,2,2,3,3,2,4,2
"19419",428,1,1,1,1,1,2,1,4,2
"19420",428,1,2,2,2,1,2,3,3,1
"19421",428,2,1,3,3,2,4,3,3,1
"19422",428,2,1,3,3,3,2,1,2,3
"19423",428,1,1,2,1,3,2,2,3,2
"19424",428,1,1,2,2,3,3,2,2,1
"19425",428,3,1,2,2,4,3,2,2,1
"19426",428,1,1,1,2,3,3,1,1,2
"19427",428,1,1,2,2,4,1,2,2,3
"19428",428,3,2,3,1,3,2,2,4,1
"19429",428,1,2,1,2,4,3,2,2,1
"19430",428,2,1,4,2,4,3,4,4,1
"19431",428,1,NA,2,3,4,1,1,NA,1
"19432",428,2,1,2,2,3,4,2,2,1
"19433",428,1,1,1,1,2,4,2,3,1
"19434",428,1,1,2,1,2,4,2,3,3
"19435",428,1,1,1,3,2,2,2,3,1
"19436",428,1,1,2,3,3,1,2,2,2
"19437",428,1,2,3,4,3,3,2,3,1
"19438",428,2,2,2,2,4,3,2,2,1
"19439",428,1,1,2,3,2,3,2,2,2
"19440",428,1,1,3,2,1,3,1,3,3
"19441",428,1,1,2,2,3,3,2,3,2
"19442",428,1,1,2,3,2,3,1,3,2
"19443",428,2,1,1,3,3,4,2,3,2
"19444",428,1,1,4,2,4,3,1,3,2
"19445",428,1,2,3,3,4,2,3,3,1
"19446",428,1,1,2,3,3,4,2,2,2
"19447",428,2,1,2,3,3,3,2,3,3
"19448",428,1,1,2,1,3,4,2,3,2
"19449",428,2,3,1,2,4,3,3,1,2
"19450",428,2,1,3,3,3,3,1,3,2
"19451",428,2,1,3,2,4,3,2,2,2
"19452",428,1,1,1,NA,NA,3,NA,2,1
"19453",428,1,2,2,3,2,3,2,3,2
"19454",428,1,1,2,2,1,4,2,2,4
"19455",428,1,2,3,4,3,4,2,3,2
"19456",428,1,1,3,2,3,3,1,1,1
"19457",428,3,1,1,NA,3,3,3,2,1
"19458",428,1,1,2,2,3,3,2,4,1
"19459",428,2,2,1,1,3,3,2,2,2
"19460",428,1,1,2,3,3,2,2,4,2
"19461",428,1,1,1,3,2,1,2,2,2
"19462",428,2,1,1,3,3,3,3,3,1
"19463",428,2,1,1,2,3,3,2,2,1
"19464",428,1,1,2,2,4,1,2,3,1
"19465",428,2,2,2,3,3,3,2,3,2
"19466",428,1,1,2,4,4,2,1,3,3
"19467",428,1,1,1,3,3,4,2,3,3
"19468",428,2,2,2,2,3,2,2,3,2
"19469",428,1,1,1,2,3,3,2,2,2
"19470",428,2,1,1,1,3,2,2,3,3
"19471",428,1,2,3,3,4,4,3,3,1
"19472",428,2,1,2,3,4,3,2,3,2
"19473",428,2,1,3,2,2,3,2,3,2
"19474",428,2,1,3,2,3,3,2,2,NA
"19475",428,1,1,2,3,3,2,2,2,2
"19476",428,1,1,2,2,1,3,2,2,2
"19477",428,2,2,2,2,3,2,2,2,2
"19478",428,1,1,1,2,3,2,2,2,2
"19479",428,1,2,2,1,2,3,1,1,1
"19480",428,1,1,1,1,3,3,2,2,2
"19481",428,1,1,3,2,2,4,3,2,2
"19482",428,1,1,2,2,3,3,1,2,NA
"19483",428,1,1,1,3,4,NA,2,3,2
"19484",428,1,2,2,1,3,3,2,3,2
"19485",428,1,1,2,3,4,4,2,2,2
"19486",428,2,1,2,3,4,4,2,3,1
"19487",428,1,1,3,3,4,4,2,2,3
"19488",428,1,1,2,2,3,3,2,3,2
"19489",428,1,1,3,2,1,4,1,2,3
"19490",428,1,1,3,2,1,2,2,2,2
"19491",428,2,2,2,2,4,4,2,3,2
"19492",428,2,1,2,NA,4,4,3,3,2
"19493",428,1,1,2,2,3,2,1,2,2
"19494",428,1,2,2,NA,4,3,NA,2,2
"19495",428,2,2,1,3,1,1,1,1,2
"19496",428,1,1,2,2,3,3,2,2,NA
"19497",428,3,1,2,2,3,NA,1,2,2
"19498",428,1,1,2,3,2,2,2,3,2
"19499",428,4,1,3,2,4,4,NA,3,1
"19500",428,1,2,3,2,3,3,2,3,1
"19501",428,NA,NA,1,2,4,1,NA,2,1
"19502",428,1,1,2,2,4,2,2,2,2
"19503",428,NA,NA,3,NA,NA,3,4,4,1
"19504",428,2,NA,3,NA,4,2,2,NA,2
"19505",428,1,1,1,1,1,1,2,NA,1
"19506",428,2,1,1,2,3,4,2,3,2
"19507",428,1,1,1,2,2,4,2,2,3
"19508",428,1,3,1,4,3,4,NA,1,NA
"19509",428,1,3,2,2,2,2,2,2,3
"19510",428,1,2,3,3,2,3,2,3,2
"19511",428,1,1,2,3,NA,2,2,4,2
"19512",428,4,1,4,4,3,4,4,4,2
"19513",428,1,1,3,2,3,3,2,2,2
"19514",428,2,1,3,3,4,4,2,4,2
"19515",428,1,2,2,2,2,2,NA,NA,1
"19516",428,NA,3,1,NA,4,1,4,3,1
"19517",428,1,1,1,1,2,4,2,2,1
"19518",428,1,1,3,1,2,4,3,4,1
"19519",428,1,2,3,2,3,4,2,3,2
"19520",428,1,1,2,3,3,3,2,3,1
"19521",428,1,1,1,2,2,3,2,3,1
"19522",428,2,1,3,2,3,4,2,3,2
"19523",428,1,1,1,2,4,3,2,2,1
"19524",428,1,1,1,2,1,1,2,NA,2
"19525",428,1,NA,1,2,3,3,2,2,2
"19526",428,1,1,2,1,4,3,2,2,2
"19527",428,1,1,2,3,3,2,2,2,2
"19528",428,1,1,1,3,3,3,1,1,2
"19529",428,1,1,3,3,4,3,3,3,NA
"19530",428,2,1,2,3,2,3,3,3,1
"19531",428,2,2,3,3,4,3,3,NA,2
"19532",428,3,1,1,3,3,4,3,3,2
"19533",428,2,2,2,2,3,3,3,2,2
"19534",428,2,2,4,2,3,3,3,3,2
"19535",428,1,1,1,3,4,4,3,3,2
"19536",428,1,2,3,3,3,4,3,3,2
"19537",428,2,4,3,3,3,4,4,NA,2
"19538",428,1,2,2,2,3,2,2,NA,NA
"19539",428,2,1,4,4,4,4,4,4,1
"19540",428,1,1,1,3,3,3,1,3,1
"19541",428,1,1,1,1,3,1,1,1,1
"19542",428,1,2,1,2,3,2,3,3,1
"19543",428,1,1,1,1,3,2,NA,NA,2
"19544",428,1,1,1,1,1,2,2,3,1
"19545",428,1,1,1,1,3,2,1,1,1
"19546",428,1,1,1,3,3,3,3,NA,NA
"19547",428,1,1,1,3,2,1,1,NA,NA
"19548",428,1,1,1,1,1,3,1,3,1
"19549",428,3,3,2,1,2,2,3,3,1
"19550",428,1,1,1,1,4,3,2,2,1
"19551",428,1,1,1,1,3,3,3,3,1
"19552",428,1,2,1,1,4,4,3,3,1
"19553",428,1,1,1,3,3,4,3,3,3
"19554",428,1,NA,NA,4,4,1,4,4,4
"19555",428,1,1,1,1,1,1,4,4,4
"19556",428,1,1,1,2,4,3,2,2,3
"19557",428,3,4,4,2,4,4,3,3,1
"19558",428,1,2,2,3,3,2,1,2,2
"19559",428,1,1,1,2,4,1,3,3,NA
"19560",428,1,1,2,3,4,2,3,3,1
"19561",428,1,1,3,2,3,4,2,2,1
"19562",428,1,1,2,2,3,3,2,3,2
"19563",428,1,1,2,2,2,4,4,3,NA
"19564",428,1,1,2,2,2,2,3,3,1
"19565",428,1,1,1,2,1,3,2,2,1
"19566",428,1,1,2,3,4,3,2,2,3
"19567",428,2,1,2,3,1,3,4,3,2
"19568",428,2,1,3,2,3,3,2,2,2
"19569",428,1,1,3,2,2,2,2,2,2
"19570",428,1,1,2,3,2,3,1,3,1
"19571",428,1,1,3,3,3,3,2,2,1
"19572",428,1,1,2,2,3,3,2,2,1
"19573",428,1,1,2,2,3,4,2,3,2
"19574",428,1,3,1,3,2,3,2,2,2
"19575",428,2,1,3,2,2,3,3,3,2
"19576",428,2,2,3,1,4,3,2,3,2
"19577",428,2,2,3,1,4,2,2,2,1
"19578",428,2,2,3,4,4,4,2,3,2
"19579",428,1,1,2,3,2,2,3,NA,2
"19580",428,1,1,1,1,1,1,3,3,2
"19581",428,1,1,2,1,3,4,1,2,3
"19582",428,1,2,4,2,4,3,1,3,2
"19583",428,1,2,2,2,4,3,2,2,2
"19584",428,1,1,3,2,4,2,2,3,2
"19585",428,2,2,1,3,3,4,2,3,2
"19586",428,1,2,1,3,4,4,2,3,3
"19587",428,2,2,3,2,4,4,2,2,3
"19588",428,1,1,1,2,3,2,2,3,2
"19589",428,1,3,2,4,3,3,2,2,2
"19590",428,1,2,2,3,2,2,3,2,2
